work_id,houses,state,district,constituency,mp,elected_nominated,mp_type,resolved_constituency,constituency_resolution_source,constituency_resolution_confidence,constituency_candidates
WS/MP132/2025-2026/204390,"LS,RS",Odisha,KHORDHA,Sitting Rajya Sabha,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Rajya Sabha,BHUBANESWAR,DISTRICT_UNIQUE_PC,MEDIUM,BHUBANESWAR
WS/MP132/2025-2026/204391,"LS,RS",Odisha,KHORDHA,Sitting Rajya Sabha,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Rajya Sabha,BHUBANESWAR,DISTRICT_UNIQUE_PC,MEDIUM,BHUBANESWAR
WS/MP132/2025-2026/204395,"LS,RS",Odisha,KHORDHA,Sitting Rajya Sabha,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Rajya Sabha,BHUBANESWAR,DISTRICT_UNIQUE_PC,MEDIUM,BHUBANESWAR
WS/MP132/2025-2026/204396,"LS,RS",Odisha,KHORDHA,Sitting Rajya Sabha,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Rajya Sabha,BHUBANESWAR,DISTRICT_UNIQUE_PC,MEDIUM,BHUBANESWAR
WS/MP132/2025-2026/210289,"LS,RS",Odisha,GAJAPATI,Sitting Rajya Sabha,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Rajya Sabha,,UNRESOLVED_NO_DISTRICT_PC_MAP,UNRESOLVED,
WS/MP132/2025-2026/219760,"LS,RS",Odisha,KHORDHA,,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Unknown,BHUBANESWAR,DISTRICT_UNIQUE_PC,MEDIUM,BHUBANESWAR
WS/MP132/2025-2026/226313,LS,Odisha,KHORDHA,,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Lok Sabha,BHUBANESWAR,DISTRICT_UNIQUE_PC,MEDIUM,BHUBANESWAR
WS/MP132/2025-2026/228914,LS,Odisha,KHORDHA,,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Lok Sabha,BHUBANESWAR,DISTRICT_UNIQUE_PC,MEDIUM,BHUBANESWAR
WS/MP132/2025-2026/231417,LS,Odisha,KHORDHA,,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Lok Sabha,BHUBANESWAR,DISTRICT_UNIQUE_PC,MEDIUM,BHUBANESWAR
WS/MP132/2025-2026/231429,LS,Odisha,JAGATSINGHAPUR,,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Lok Sabha,JAGATSINGHPUR(SC),DISTRICT_UNIQUE_PC,MEDIUM,JAGATSINGHPUR(SC)
WS/MP132/2025-2026/231430,LS,Odisha,JAGATSINGHAPUR,,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Lok Sabha,JAGATSINGHPUR(SC),DISTRICT_UNIQUE_PC,MEDIUM,JAGATSINGHPUR(SC)
WS/MP132/2025-2026/231431,LS,Odisha,JAGATSINGHAPUR,,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Lok Sabha,JAGATSINGHPUR(SC),DISTRICT_UNIQUE_PC,MEDIUM,JAGATSINGHPUR(SC)
WS/MP132/2025-2026/233604,"LS,RS",Odisha,KHORDHA,,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Unknown,BHUBANESWAR,DISTRICT_UNIQUE_PC,MEDIUM,BHUBANESWAR
WS/MP132/2025-2026/233605,"LS,RS",Odisha,KHORDHA,,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Unknown,BHUBANESWAR,DISTRICT_UNIQUE_PC,MEDIUM,BHUBANESWAR
WS/MP132/2025-2026/233606,"LS,RS",Odisha,KHORDHA,,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Unknown,BHUBANESWAR,DISTRICT_UNIQUE_PC,MEDIUM,BHUBANESWAR
WS/MP132/2025-2026/233607,"LS,RS",Odisha,KHORDHA,,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Unknown,BHUBANESWAR,DISTRICT_UNIQUE_PC,MEDIUM,BHUBANESWAR
WS/MP132/2025-2026/233608,"LS,RS",Odisha,KHORDHA,,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Unknown,BHUBANESWAR,DISTRICT_UNIQUE_PC,MEDIUM,BHUBANESWAR
WS/MP132/2025-2026/233610,"LS,RS",Odisha,KHORDHA,,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Unknown,BHUBANESWAR,DISTRICT_UNIQUE_PC,MEDIUM,BHUBANESWAR
WS/MP132/2025-2026/240879,"LS,RS",Odisha,GANJAM,,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Unknown,ASKA,DISTRICT_UNIQUE_PC,MEDIUM,ASKA
WS/MP132/2025-2026/240880,LS,Odisha,KHORDHA,,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Lok Sabha,BHUBANESWAR,DISTRICT_UNIQUE_PC,MEDIUM,BHUBANESWAR
WS/MP132/2025-2026/242928,LS,Odisha,KHORDHA,,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Lok Sabha,BHUBANESWAR,DISTRICT_UNIQUE_PC,MEDIUM,BHUBANESWAR
WS/MP132/2025-2026/242929,"LS,RS",Odisha,KHORDHA,,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Unknown,BHUBANESWAR,DISTRICT_UNIQUE_PC,MEDIUM,BHUBANESWAR
WS/MP132/2025-2026/245896,"LS,RS",Odisha,KHORDHA,,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Unknown,BHUBANESWAR,DISTRICT_UNIQUE_PC,MEDIUM,BHUBANESWAR
WS/MP132/2025-2026/248913,LS,Odisha,PURI,,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Lok Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,JAGATSINGHPUR(SC) | PURI
WS/MP132/2025-2026/248914,"LS,RS",Odisha,PURI,,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Unknown,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,JAGATSINGHPUR(SC) | PURI
WS/MP132/2025-2026/257799,"LS,RS",Odisha,KHORDHA,,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Unknown,BHUBANESWAR,DISTRICT_UNIQUE_PC,MEDIUM,BHUBANESWAR
WS/MP132/2026-2027/136476,"LS,RS",Odisha,Kataka,Sitting Rajya Sabha,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Rajya Sabha,CUTTACK,WORK_DESCRIPTION_PC_MATCH,MEDIUM,CUTTACK | KENDRAPARA
WS/MP132/2026-2027/136506,"LS,RS",Odisha,Kendrapada,Sitting Rajya Sabha,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Rajya Sabha,KENDRAPARA,DISTRICT_UNIQUE_PC,MEDIUM,KENDRAPARA
WS/MP132/2026-2027/177412,"LS,RS",Odisha,KHORDHA,Sitting Rajya Sabha,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Rajya Sabha,BHUBANESWAR,DISTRICT_UNIQUE_PC,MEDIUM,BHUBANESWAR
WS/MP132/2026-2027/199800,"LS,RS",Odisha,KHORDHA,Sitting Rajya Sabha,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Rajya Sabha,BHUBANESWAR,DISTRICT_UNIQUE_PC,MEDIUM,BHUBANESWAR
WS/MP132/2026-2027/199801,"LS,RS",Odisha,KHORDHA,Sitting Rajya Sabha,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,Rajya Sabha,BHUBANESWAR,DISTRICT_UNIQUE_PC,MEDIUM,BHUBANESWAR
WS/MP134/2024-2025/134460,"LS,RS",Odisha,Nayagada,Sitting Rajya Sabha,Shri Ashwini Vaishnaw (2024-30) (2024-2030),Elected MP,Rajya Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,CUTTACK | KANDHAMAL
WS/MP134/2024-2025/155284,"LS,RS",Odisha,Kataka,Sitting Rajya Sabha,Shri Ashwini Vaishnaw (2024-30) (2024-2030),Elected MP,Rajya Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,CUTTACK | KENDRAPARA
WS/MP134/2024-2025/155285,"LS,RS",Odisha,Kataka,Sitting Rajya Sabha,Shri Ashwini Vaishnaw (2024-30) (2024-2030),Elected MP,Rajya Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,CUTTACK | KENDRAPARA
WS/MP134/2024-2025/155286,"LS,RS",Odisha,Kataka,Sitting Rajya Sabha,Shri Ashwini Vaishnaw (2024-30) (2024-2030),Elected MP,Rajya Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,CUTTACK | KENDRAPARA
WS/MP134/2024-2025/155287,"LS,RS",Odisha,Kataka,Sitting Rajya Sabha,Shri Ashwini Vaishnaw (2024-30) (2024-2030),Elected MP,Rajya Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,CUTTACK | KENDRAPARA
WS/MP134/2024-2025/155565,"LS,RS",Odisha,Kataka,Sitting Rajya Sabha,Shri Ashwini Vaishnaw (2024-30) (2024-2030),Elected MP,Rajya Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,CUTTACK | KENDRAPARA
WS/MP134/2025-2026/195815,"LS,RS",Odisha,Baleshwar,Sitting Rajya Sabha,Shri Ashwini Vaishnaw (2024-30) (2024-2030),Elected MP,Rajya Sabha,BHADRAK(SC),DISTRICT_UNIQUE_PC,MEDIUM,BHADRAK(SC)
WS/MP134/2025-2026/232164,LS,Odisha,MAYURBHANJ,,Shri Ashwini Vaishnaw (2024-30) (2024-2030),Elected MP,Lok Sabha,,UNRESOLVED_AMBIGUOUS_DISTRICT,UNRESOLVED,KEONJHAR(ST) | MAYURBHANJ (ST)
WS/MP134/2025-2026/239327,"LS,RS",Odisha,KHORDHA,,Shri Ashwini Vaishnaw (2024-30) (2024-2030),Elected MP,Unknown,BHUBANESWAR,DISTRICT_UNIQUE_PC,MEDIUM,BHUBANESWAR
WS/MP134/2025-2026/239492,LS,Odisha,BHADRAK,,Shri Ashwini Vaishnaw (2024-30) (2024-2030),Elected MP,Lok Sabha,BHADRAK(SC),DISTRICT_UNIQUE_PC,MEDIUM,BHADRAK(SC)
WS/MP134/2026-2027/211659,"LS,RS",Odisha,Kataka,Sitting Rajya Sabha,Shri Ashwini Vaishnaw (2024-30) (2024-2030),Elected MP,Rajya Sabha,CUTTACK,WORK_DESCRIPTION_PC_MATCH,MEDIUM,CUTTACK | KENDRAPARA
WS/MP138/2023-2024/113791,"LS,RS",Odisha,Kataka,Sitting Rajya Sabha,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,Rajya Sabha,CUTTACK,WORK_DESCRIPTION_PC_MATCH,MEDIUM,CUTTACK | KENDRAPARA
WS/MP138/2023-2024/15244,"LS,RS",Odisha,Jajpur,Sitting Rajya Sabha,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,Rajya Sabha,JAJPUR(SC),DISTRICT_UNIQUE_PC,MEDIUM,JAJPUR(SC)
WS/MP138/2023-2024/15245,"LS,RS",Odisha,Jajpur,Sitting Rajya Sabha,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,Rajya Sabha,JAJPUR(SC),DISTRICT_UNIQUE_PC,MEDIUM,JAJPUR(SC)
WS/MP138/2023-2024/15246,"LS,RS",Odisha,Jajpur,Sitting Rajya Sabha,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,Rajya Sabha,JAJPUR(SC),DISTRICT_UNIQUE_PC,MEDIUM,JAJPUR(SC)
WS/MP138/2023-2024/15247,"LS,RS",Odisha,Jajpur,Sitting Rajya Sabha,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,Rajya Sabha,JAJPUR(SC),DISTRICT_UNIQUE_PC,MEDIUM,JAJPUR(SC)
WS/MP138/2023-2024/15248,"LS,RS",Odisha,Jajpur,Sitting Rajya Sabha,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,Rajya Sabha,JAJPUR(SC),DISTRICT_UNIQUE_PC,MEDIUM,JAJPUR(SC)
WS/MP138/2023-2024/15728,"LS,RS",Odisha,Jajpur,Sitting Rajya Sabha,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,Rajya Sabha,JAJPUR(SC),DISTRICT_UNIQUE_PC,MEDIUM,JAJPUR(SC)
WS/MP138/2023-2024/15729,"LS,RS",Odisha,Jajpur,Sitting Rajya Sabha,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,Rajya Sabha,JAJPUR(SC),DISTRICT_UNIQUE_PC,MEDIUM,JAJPUR(SC)
WS/MP138/2023-2024/15730,"LS,RS",Odisha,Jajpur,Sitting Rajya Sabha,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,Rajya Sabha,JAJPUR(SC),DISTRICT_UNIQUE_PC,MEDIUM,JAJPUR(SC)
WS/MP138/2023-2024/15731,"LS,RS",Odisha,Jajpur,Sitting Rajya Sabha,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,Rajya Sabha,JAJPUR(SC),DISTRICT_UNIQUE_PC,MEDIUM,JAJPUR(SC)
WS/MP138/2023-2024/15732,"LS,RS",Odisha,Jajpur,Sitting Rajya Sabha,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,Rajya Sabha,JAJPUR(SC),DISTRICT_UNIQUE_PC,MEDIUM,JAJPUR(SC)
WS/MP138/2023-2024/15733,"LS,RS",Odisha,Jajpur,Sitting Rajya Sabha,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,Rajya Sabha,JAJPUR(SC),DISTRICT_UNIQUE_PC,MEDIUM,JAJPUR(SC)
WS/MP138/2023-2024/15734,"LS,RS",Odisha,Jajpur,Sitting Rajya Sabha,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,Rajya Sabha,JAJPUR(SC),DISTRICT_UNIQUE_PC,MEDIUM,JAJPUR(SC)
WS/MP138/2023-2024/15735,"LS,RS",Odisha,Jajpur,Sitting Rajya Sabha,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,Rajya Sabha,JAJPUR(SC),DISTRICT_UNIQUE_PC,MEDIUM,JAJPUR(SC)
WS/MP138/2023-2024/15736,"LS,RS",Odisha,Jajpur,Sitting Rajya Sabha,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,Rajya Sabha,JAJPUR(SC),DISTRICT_UNIQUE_PC,MEDIUM,JAJPUR(SC)
