work_id,dataset_count,datasets
WS/MP846/2025-2026/201314,2,LS_sanctioned|RS_recommended
WS/MP846/2025-2026/201315,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP846/2025-2026/201317,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP846/2025-2026/201318,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP846/2025-2026/201319,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP196/2025-2026/201325,2,LS_sanctioned|RS_recommended
WS/MP196/2025-2026/201343,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP18333/2025-2026/201352,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18333/2025-2026/201371,2,LS_sanctioned|RS_recommended
WS/MP18333/2026-2027/201376,2,LS_sanctioned|RS_recommended
WS/MP18333/2025-2026/201378,2,LS_sanctioned|RS_recommended
WS/MP18333/2025-2026/201384,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP078/2025-2026/201515,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP18291/2025-2026/201519,2,LS_sanctioned|RS_recommended
WS/MP078/2025-2026/201521,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP078/2025-2026/201525,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP078/2025-2026/201530,2,LS_sanctioned|RS_recommended
WS/MP18291/2025-2026/201531,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP078/2025-2026/201532,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP078/2025-2026/201535,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18291/2025-2026/201536,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP878/2025-2026/201545,2,LS_sanctioned|RS_completed
WS/MP18291/2025-2026/201555,4,LS_sanctioned|RS_completed|RS_expenditure|RS_recommended
WS/MP078/2025-2026/201559,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18291/2025-2026/201563,2,LS_sanctioned|RS_recommended
WS/MP18291/2025-2026/201566,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP18291/2025-2026/201568,2,LS_sanctioned|RS_recommended
WS/MP878/2025-2026/201569,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP18291/2025-2026/201571,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP078/2025-2026/201574,4,LS_sanctioned|RS_completed|RS_expenditure|RS_recommended
WS/MP078/2025-2026/201577,2,LS_sanctioned|RS_recommended
WS/MP078/2025-2026/201605,2,LS_sanctioned|RS_recommended
WS/MP078/2025-2026/201610,2,LS_sanctioned|RS_recommended
WS/MP078/2025-2026/201616,2,LS_sanctioned|RS_recommended
WS/MP078/2025-2026/201620,2,LS_sanctioned|RS_recommended
WS/MP078/2025-2026/201625,2,LS_sanctioned|RS_recommended
WS/MP078/2025-2026/201627,2,LS_sanctioned|RS_recommended
WS/MP078/2025-2026/201641,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP078/2025-2026/201700,2,LS_sanctioned|RS_recommended
WS/MP850/2025-2026/201772,2,LS_sanctioned|RS_recommended
WS/MP131/2025-2026/201773,2,LS_sanctioned|RS_recommended
WS/MP131/2025-2026/201774,2,LS_sanctioned|RS_recommended
WS/MP171/2025-2026/201775,4,LS_sanctioned|RS_completed|RS_expenditure|RS_recommended
WS/MP131/2025-2026/201780,4,LS_sanctioned|RS_completed|RS_expenditure|RS_recommended
WS/MP131/2025-2026/201789,2,LS_sanctioned|RS_recommended
WS/MP131/2025-2026/201793,2,LS_sanctioned|RS_recommended
WS/MP131/2025-2026/201794,2,LS_sanctioned|RS_recommended
WS/MP131/2025-2026/201795,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/201832,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/201836,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/201837,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP100/2025-2026/201838,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP100/2025-2026/201842,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/201887,4,LS_sanctioned|RS_completed|RS_expenditure|RS_recommended
WS/MP107/2025-2026/201895,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP107/2025-2026/201896,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP162/2025-2026/201931,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/201958,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP100/2025-2026/201964,2,LS_sanctioned|RS_recommended
WS/MP18316/2025-2026/201965,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP100/2025-2026/201968,2,LS_sanctioned|RS_recommended
WS/MP100/2026-2027/201970,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/201974,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/201975,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/201984,4,LS_sanctioned|RS_completed|RS_expenditure|RS_recommended
WS/MP100/2025-2026/201999,4,LS_sanctioned|RS_completed|RS_expenditure|RS_recommended
WS/MP100/2025-2026/202001,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/202003,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/202006,2,LS_sanctioned|RS_recommended
WS/MP843/2025-2026/202023,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18403/2025-2026/202027,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP18403/2025-2026/202028,4,LS_sanctioned|RS_completed|RS_expenditure|RS_recommended
WS/MP078/2025-2026/202037,2,LS_sanctioned|RS_recommended
WS/MP078/2025-2026/202068,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/202074,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP100/2025-2026/202109,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/202113,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP100/2025-2026/202114,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/202119,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/202120,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/202129,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/202138,4,LS_sanctioned|RS_completed|RS_expenditure|RS_recommended
WS/MP100/2025-2026/202139,4,LS_sanctioned|RS_completed|RS_expenditure|RS_recommended
WS/MP100/2025-2026/202144,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP100/2025-2026/202150,2,LS_sanctioned|RS_recommended
WS/MP18332/2025-2026/202151,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18332/2025-2026/202155,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP100/2026-2027/202156,2,LS_sanctioned|RS_recommended
WS/MP18332/2025-2026/202157,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP100/2025-2026/202162,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/202175,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/202177,4,LS_sanctioned|RS_completed|RS_expenditure|RS_recommended
WS/MP18332/2025-2026/202178,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP100/2025-2026/202183,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP18332/2025-2026/202185,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18332/2025-2026/202187,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP100/2025-2026/202191,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP100/2025-2026/202194,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/202198,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP100/2025-2026/202215,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/202218,4,LS_sanctioned|RS_completed|RS_expenditure|RS_recommended
WS/MP100/2025-2026/202222,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/202225,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP100/2026-2027/202226,2,LS_sanctioned|RS_recommended
WS/MP18425/2025-2026/202244,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP18425/2025-2026/202245,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP18425/2025-2026/202246,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP18425/2025-2026/202248,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP18425/2025-2026/202249,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP879/2025-2026/202254,2,LS_sanctioned|RS_expenditure
WS/MP879/2025-2026/202255,2,LS_sanctioned|RS_expenditure
WS/MP879/2025-2026/202256,1,LS_sanctioned
WS/MP879/2025-2026/202257,1,LS_sanctioned
WS/MP18425/2025-2026/202258,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP18425/2025-2026/202259,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP18425/2025-2026/202260,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP18425/2025-2026/202261,2,LS_sanctioned|RS_recommended
WS/MP18425/2025-2026/202262,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP162/2025-2026/202297,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP162/2025-2026/202298,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP162/2025-2026/202307,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP162/2025-2026/202313,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP162/2025-2026/202317,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP233/2025-2026/202323,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP165/2026-2027/202340,2,LS_sanctioned|RS_recommended
WS/MP18282/2025-2026/202359,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18282/2025-2026/202361,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18282/2025-2026/202365,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18282/2025-2026/202366,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18282/2025-2026/202369,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18282/2025-2026/202370,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18282/2025-2026/202373,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP18282/2025-2026/202378,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18282/2025-2026/202390,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/202422,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP100/2025-2026/202423,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/202431,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP100/2026-2027/202434,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/202436,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/202438,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/202444,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/202445,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP100/2025-2026/202446,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/202447,2,LS_sanctioned|RS_recommended
WS/MP100/2025-2026/202448,2,LS_sanctioned|RS_recommended
WS/MP078/2025-2026/202453,2,LS_sanctioned|RS_recommended
WS/MP18295/2025-2026/202475,2,LS_sanctioned|RS_recommended
WS/MP18295/2025-2026/202476,2,LS_sanctioned|RS_recommended
WS/MP18295/2025-2026/202478,2,LS_sanctioned|RS_recommended
WS/MP18295/2025-2026/202481,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18295/2025-2026/202482,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18295/2025-2026/202483,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP078/2025-2026/202488,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP18295/2025-2026/202490,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18295/2025-2026/202491,2,LS_sanctioned|RS_recommended
WS/MP18295/2025-2026/202492,2,LS_sanctioned|RS_recommended
WS/MP18295/2025-2026/202502,4,LS_sanctioned|RS_completed|RS_expenditure|RS_recommended
WS/MP18295/2025-2026/202503,2,LS_sanctioned|RS_recommended
WS/MP18295/2025-2026/202505,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18295/2025-2026/202506,4,LS_sanctioned|RS_completed|RS_expenditure|RS_recommended
WS/MP18295/2025-2026/202507,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP078/2025-2026/202509,4,LS_sanctioned|RS_completed|RS_expenditure|RS_recommended
WS/MP078/2025-2026/202511,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18295/2025-2026/202512,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18295/2025-2026/202513,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18295/2025-2026/202514,2,LS_sanctioned|RS_recommended
WS/MP162/2025-2026/202567,2,LS_sanctioned|RS_recommended
WS/MP162/2025-2026/202568,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP162/2025-2026/202570,2,LS_sanctioned|RS_recommended
WS/MP162/2026-2027/202580,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP162/2025-2026/202584,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP162/2025-2026/202585,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP162/2025-2026/202588,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP162/2025-2026/202590,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP162/2025-2026/202596,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP162/2025-2026/202597,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP162/2025-2026/202598,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP162/2025-2026/202600,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP162/2025-2026/202608,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP162/2025-2026/202611,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP162/2025-2026/202612,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18300/2025-2026/202614,2,LS_sanctioned|RS_recommended
WS/MP18286/2025-2026/202716,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18286/2025-2026/202717,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18286/2025-2026/202718,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18286/2025-2026/202720,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP18286/2026-2027/202721,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP18291/2025-2026/202722,2,LS_sanctioned|RS_recommended
WS/MP18304/2025-2026/202802,2,LS_sanctioned|RS_recommended
WS/MP18304/2025-2026/202803,2,LS_sanctioned|RS_recommended
WS/MP081/2025-2026/202813,2,LS_sanctioned|RS_recommended
WS/MP198/2025-2026/202819,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202820,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202821,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202825,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202826,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202828,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202829,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202830,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202831,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202833,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202834,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202838,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202839,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202840,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202841,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202842,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202844,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202845,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202846,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202847,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202848,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202849,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202850,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202852,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202853,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202854,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202855,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202857,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202858,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202861,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202862,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202863,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202864,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202865,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202867,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202868,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202869,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202870,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202871,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202872,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202873,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202874,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202875,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202876,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202877,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202878,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202879,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202880,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202881,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202882,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202883,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP148/2025-2026/202896,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202897,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202898,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202899,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202900,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202901,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202902,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202903,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202904,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202905,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202906,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202907,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP18304/2025-2026/202915,4,LS_sanctioned|RS_completed|RS_expenditure|RS_recommended
WS/MP18304/2025-2026/202918,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18304/2025-2026/202919,2,LS_sanctioned|RS_recommended
WS/MP198/2025-2026/202920,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202921,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202922,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202923,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202924,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202925,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202926,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202929,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202930,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202931,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202932,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202934,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202936,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202937,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202938,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202939,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202940,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202943,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP198/2025-2026/202944,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP18304/2025-2026/202962,2,LS_sanctioned|RS_recommended
WS/MP18304/2025-2026/202963,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18304/2025-2026/202966,2,LS_sanctioned|RS_recommended
WS/MP18304/2025-2026/202967,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP18304/2025-2026/202970,2,LS_sanctioned|RS_recommended
WS/MP18304/2025-2026/202972,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18304/2025-2026/202974,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18304/2025-2026/202975,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP847/2026-2027/202995,2,LS_sanctioned|RS_recommended
WS/MP847/2026-2027/202996,2,LS_sanctioned|RS_recommended
WS/MP18304/2025-2026/202997,2,LS_sanctioned|RS_recommended
WS/MP18304/2025-2026/202998,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18304/2025-2026/203124,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18304/2025-2026/203125,2,LS_sanctioned|RS_recommended
WS/MP18304/2025-2026/203126,2,LS_sanctioned|RS_recommended
WS/MP18304/2025-2026/203127,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP18304/2025-2026/203138,2,LS_sanctioned|RS_recommended
WS/MP18304/2025-2026/203139,2,LS_sanctioned|RS_recommended
WS/MP015/2025-2026/203158,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP015/2025-2026/203159,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP015/2025-2026/203160,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP015/2025-2026/203161,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP015/2025-2026/203162,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP015/2025-2026/203163,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP015/2025-2026/203164,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP015/2025-2026/203165,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP015/2025-2026/203166,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP015/2025-2026/203167,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP015/2025-2026/203168,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP084/2025-2026/203190,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP084/2025-2026/203191,4,LS_sanctioned|RS_completed|RS_expenditure|RS_recommended
